x,y
-0.0828462937293584,-0.31963136376429824
-5.3662936223473,0.3154026684256969
4.2105071625547845,-1.0656029804488336
-8.86239669955473,-0.4757334926833952
6.896823102014213,0.5611921760332811
-13.055485097805805,-1.1194752615996189
7.368373912295207,1.5746340731042836
-0.3107508846786004,-0.6834466274652374
10.956296985194449,-0.309576637220662
7.257522247990231,1.5490716333717869
6.300798224934151,0.07349323700188944
7.322713538852552,-0.6425753924333545
-1.7809317531243007,-0.5739545594102069
-2.0437531566217206,-0.4864951001088207
-1.8577532395900829,-0.38053641675867705
0.889776353222905,0.06367166142477786
2.9634710809428046,1.4027711194838541
-15.468625676023853,1.2956185848026505
-2.372504457468327,-1.2323462066022715
-1.724197671774095,0.09183837492938327
10.675584570477854,-1.0616344482718332
2.17348207972217,0.11781950435342614
-16.8411089296333,-1.1857552653505647
6.001020056275471,0.6955672553748646
10.877108600968604,0.5338217156453108
3.952120129351584,0.12286752936260395
12.091016420933416,-0.8430661010803197
-1.4189358101621208,0.3853541380984869
-15.774943085916197,1.3109436402150754
-7.928650077765562,-0.07174941217099023
21.56674425806779,-0.8294372522768853
-5.293720276479461,1.5617036936504114
-10.801938251972851,-0.4320576187374964
5.1608403733497,0.45539286028580667
5.936862029814543,0.370506334286746
13.453780718487536,1.0159421463860647
5.952784540779214,-0.6828016163681212
-7.135599294040993,-1.9082895416901746
6.873123485844095,-1.8230095835236662
8.791137997169072,1.8463648729317061
-10.616544037884463,-0.6844846684032199
-4.762144798666495,0.8303104295602717
-8.633525162339087,-0.13054146707773523
-5.230876326157433,-0.25127692435468146
12.912747284232992,-0.9642048531813225
0.7175977417228958,0.27160629615640114
8.586671738730903,-1.2640736790434945
11.148702849563318,0.43477698670760984
8.742727658458852,0.07165210025884777
-16.390516267392265,-0.6473026312724075
8.177695662661595,0.03679475399862955
-0.4870254236748755,1.7915310965993816
22.018563138041245,-0.03706690441882626
19.329054284744885,-1.9935715313257563
0.8670552083195185,-20.4905726046919
0.5789711070908105,-2.6196107320485784
-0.08940364049732401,5.165523855469867
0.1507220091744646,6.821297104769012
0.21886857740027746,-15.321425223126923
1.832776536801211,1.856632544475102
0.01699688084106283,-11.288944013131346
-0.13290989911115147,-4.244288249457298
0.3786406842289673,16.592046176964065
0.15384124503486238,-4.645660624836016
-0.9940276932279378,7.661606204038456
1.5422092203408082,-2.6434232875389494
-0.04480261697554768,8.56152045689601
-0.1540655244375879,-4.774892289796011
0.9430359810936154,-15.510794611809459
0.13827321731793896,3.4115343851036384
-0.7149624441521972,-12.974226175245322
0.2577163810737392,5.144796332603411
0.5050219167601375,-4.967304772912818
-0.6750202746791516,9.38783125220613
-0.8698619435111538,-5.308582401032517
0.7966718469286511,-11.552642248167025
0.338713936488136,5.100280218356304
-1.04596765473378,-11.721200345360938
-0.41320975335666554,-0.6766856427610772
-0.6989716862752283,1.2008279961121575
1.799480074142486,6.54024882100567
1.6098739849421548,15.466060951133112
0.9215752313894309,0.7101978026951259
0.9199825431401579,-3.768298425513719
-0.4889754351752957,-3.7842255427614147
0.6991408368712346,-6.443938169659629
0.1863253406805226,2.7540665751010023
0.14180489053192544,-11.398056522390698
1.4765128242106418,-14.407193535671599
0.19442920172406122,-1.3155348330730365
-1.58396257911528,-1.0514925319146644
-0.02831833824484874,-13.717736855742322
-1.115237216093847,14.924714994414552
-0.04723257451028199,-7.054140258656813
-1.6973421151572234,-16.8728060745894
-0.04527514308732325,-4.114539422574148
1.5342223499177945,-3.911731326667029
0.3603666531546502,-1.6419294732345824
1.7037218231371491,15.98049900832006
-0.37724651690531175,-15.895198941245258
-1.3788587073372665,11.625055095969714
-1.2975133898775162,-9.239956798160826
-1.1341853700682918,-13.619342279239874
1.2689255154785455,1.7684275184648754
0.011887983431901571,15.28022876960117
-0.056632585221799356,-19.70571886645922
0.3523211224797323,-3.3920241505065523
0.5949812192990089,-21.14716030743251
-0.5747845721360433,-16.488154231451997
-3.762609717565633,-16.59060872929738
2.0347788261089708,-13.809433175925008
-1.9733833196115458,-19.45189082577466
-0.9432803689207614,-20.319614546597137
-2.9821593050885773,-18.340806413202614
1.0844253321117021,-17.225501887085528
-0.18045595488385402,-18.46453013307901
-3.150003358583688,-19.397932282213247
-4.8022879232623685,-18.600525998742217
-1.1438348526045592,-18.293842372943725
1.1981056283558265,-17.44977967785111
-0.4433648975745452,-16.268308407564334
0.016730884012519542,-16.467596296341238
-0.9808808452382394,-18.87340153207202
-2.7598936466946915,-15.896474716287447
-2.8743719143039552,-21.46842331507581
-0.5206534324016644,-18.109186900311588
-2.7282581210037953,-15.64495357292462
-3.912586517695577,-17.50343572949081
-3.5543525763024864,-21.309895813177803
-1.0376181931572999,-17.61564251810701
-2.7949881460812653,-19.694886175952426
-3.736088969578634,-17.551328781561843
-3.6704274327161523,-19.253291904558278
1.8663160407714203,-18.617440942520208
-3.6168071718228956,-19.175370143766358
0.8167378552497739,-17.097440896691776
1.4768699724493848,-19.30290026036515
-0.7179382697857979,-19.32278240246846
-1.724577850243519,-16.58968839374118
-1.7980190949091037,-17.144815697787614
-1.9907674254555647,-18.59019405843756
-3.6413410856104025,-15.758338099119115
-3.0077518300325243,-15.697785687122158
-0.7322988768882696,-15.622639197716902
-0.6612056990178836,-19.124506795851364
0.9485019755809514,-11.821746129812855
1.7219023638125246,-17.314088490312496
-1.5590750411120524,-18.09611313036328
-1.4137655828888707,-18.713127220957144
0.025100432721932187,-14.52816088003071
-0.12716898809272426,-16.257222292348555
-3.640326587292075,-17.421477853578708
-0.5655106574140095,-17.99068033475747
1.3488126416190642,-19.856277653118198
1.1394525316752304,-17.997775704814718
0.32858036406607405,-15.937656230551216
-2.746642368746421,-15.51360736196693
-1.3328622719826324,-22.620901215959094
-0.25177481672915714,-19.381116779679985
-2.357201932261326,-18.646889049593458
-3.136098316564739,-19.05171636355456
