x,y
9.139462660368148,0.04421403587168154
-14.57797929647027,-0.6001931034352934
15.509392333104772,-0.4645307339093544
-2.2405652125301465,-1.6407514495107147
-6.26258051689863,-0.7476132871307202
11.093436135888439,-0.5238404365350635
4.33073910901494,0.39708062190495796
0.4430649324238972,0.8247396183907055
-8.987214727366176,0.4739859277322609
13.019669602944754,-0.5525340105558498
2.4311182247782734,0.1250824106862816
-9.930372900366683,-0.8737100372146223
-9.639353961177777,-0.6286452571246036
6.0152993567259205,-1.7201688082560667
19.226453335155085,1.9925713052811553
0.3603926166047967,0.7212626862067405
-8.557208286770964,-0.8831407974443651
10.130464727732276,-0.31601447130694493
-0.8474375102879197,-0.7492767819519164
3.8394797938541614,-0.08137207485408599
-8.418987230717239,-0.482532381913906
-4.268038245972517,0.1329423842559148
-9.129130622416488,0.9487483343195208
-5.528412702847925,0.8300256671615842
6.059479714351328,0.13904954997788715
-6.865138244244388,-0.6293006454501195
-17.772757347344424,-2.039940178522755
-0.92867667670254,0.7272004501530422
4.363581304790133,-0.32711274113204447
4.899513847463085,-0.9184206580629187
-3.082330364829768,-0.9033692819902062
16.89432119969253,0.6977099225266639
24.41719813587031,0.660480358554003
3.1663837851738457,0.1851699446324662
-9.440872868437772,-1.0470180273756327
-3.9138883555036013,-0.5628830593830972
2.993913822740573,0.007195659719550624
13.301752185437621,0.23682412124691843
-2.0455693471717433,1.305424935061526
1.2108089049545607,1.9994749849283326
14.630361868712063,-1.2885405425034513
3.855249615338139,-0.6324463940236289
1.7452359020270598,-0.23734122818597853
5.307724632973581,-1.126738913087545
17.135706377263496,-1.5616784947108475
-8.463160695797342,0.15605491648491024
-17.198605830142412,-1.1884617483006636
0.012234577194087486,0.19258801023785305
8.374350177845132,-1.4554721225529572
-2.3136237868316294,-3.819541872490511
-1.1614664304861289,7.647066236591149
0.5713418003528592,4.518913115002817
0.19994290007087118,5.644701099866727
1.8832216580390868,-4.875790659818006
-0.24075379600151584,9.98488390895131
-0.26178885225495535,-6.935082215194023
0.3958426686668416,2.113466149759953
-0.36013446629345014,4.803994400757522
-2.255035997438371,-14.03823225704399
-0.21994388712719143,12.505411039841551
-0.6216998277823097,11.920500213627408
-1.0025241974102923,-19.88990319013245
0.06165585778415603,8.695630268003411
1.4328570776955267,13.707850009801085
-1.137014117090019,14.190787039661332
-0.7521207323730857,-7.257286336013382
-0.05438231097907579,6.481670034580716
-0.8843094234815732,2.153452173817385
1.085983952377369,11.85687036508302
0.7717190328568145,22.263853863911372
0.8033345806997474,-3.89170993707115
2.3551551254057808,8.147925747714694
-0.966135394744062,-18.9057112658993
1.8329057326506555,9.604640134641178
1.66520721560772,-14.361725990083558
-0.06945126721754707,9.232200125903686
-1.0113192585070176,18.54558718561339
-0.9844750903277568,2.1245966903078397
-0.08768072762573814,18.605725646291084
-0.2800777830616498,-16.24563257673732
-0.7142138167727856,9.934728739495794
0.006186095576956026,-11.86548313201861
-0.6912167601568951,5.897037364060291
0.543504595730711,-10.9247214083857
-1.1431661866699958,7.02056045470986
-0.1519507996396489,7.9670885053750204
2.5946303164599662,-2.1229416161574224
-0.19413964283419155,-13.521816812224062
1.2085151577700577,-11.954109288275134
-1.2149638119823358,-9.96258187762667
1.3770107255837825,-9.480451119208013
-1.3367775960456239,-4.461708601901785
-1.203272252105074,19.120547619614058
0.09662097390218154,-1.825981635946762
2.2923325438163653,4.723992617148171
0.137052467344703,10.985668651710936
-1.2793506430079156,25.35086322542254
0.0406763053079504,-7.974200707296361
-0.15742017430090513,-6.092322889801651
0.9818519806274852,10.64631717994991
0.4921014530405386,7.755227612495616
