x,y,C
0.6979935462150152,-2.669862221451686,1
-0.27732863534640323,4.758816510359788,1
0.5520670951646848,4.744313394992291,1
0.8729811407784023,0.1690282160325093,1
0.15073501437109274,1.9169198679906463,1
0.3097750810092912,2.1771064687227306,1
-1.2531932655599307,7.260823677360759,1
-1.0036763569145384,-2.3206929616524867,1
-0.5029839613395791,1.1541527780605232,1
0.5959943075281641,-1.2612547921788801,1
1.0380815839972704,0.9774190882091739,1
0.5579683628290261,-11.745400632073807,1
-1.4414871524241089,-3.1001284801628564,1
-0.32329229518069924,-1.3458848096551226,1
-0.0354470186895668,-2.4641301292555355,1
0.8736236519869285,0.12408924247820408,1
0.3681341289029257,0.5261557028878834,1
-1.7029606785924978,1.4575616385830883,1
-2.2300341175700016,-4.258080028414782,1
-0.5246283776149819,2.276849929383772,1
0.8136141964379336,-3.0692033102593643,1
-0.5363799857135941,-0.6404351151171097,1
1.1108610509606158,0.8573393292110886,1
0.046844417515092204,1.5441680645892668,1
1.5430797006611618,1.1386312199047923,1
-2.1049368529300425,0.13677137463778907,1
-0.03837607902144365,1.0435433272790362,1
0.09742296188105809,3.0675238569118926,1
2.408094262200402,3.2123903865549233,1
-1.7899930424387427,-1.4306206013025533,1
-1.4574775375578997,-0.7537711347556562,1
-0.05453804249347013,-5.071649720897142,1
0.30084420608866497,-6.7282235660165,1
-1.131620025652036,3.125752667304148,1
-0.6393365588111438,-4.015990394272315,1
-0.2457337328685055,-9.46523950052502,1
-0.23789991023652632,0.12331083192410688,1
0.8046775288411193,-4.9993643693501575,1
1.263940428608167,-5.6057537519944685,1
-1.0115386758616458,-1.02976158360843,1
0.6944807525932818,5.839112221804883,1
-0.3691475929674198,-0.716281649916678,1
0.6411679390204147,5.411564301695396,1
0.8803156967296051,-1.0962791763204813,1
-1.5730001106155571,-9.053366551766324,1
-0.5032278871185153,-2.9239386324355015,1
1.250141766447916,1.387420464431473,1
-0.25640945148510874,7.126033395709958,1
0.10849237141228524,1.1083718442803243,1
-0.8775842980574178,-1.922252528059107,1
0.2758978007544619,3.052060392145091,1
-0.7030740799782348,-5.699254602775316,1
-1.3995731974125345,-0.6638548314819287,1
0.21915683375878398,-0.12217334791514137,1
-0.7718774633855312,-2.402915303036295,1
0.6992486334134203,6.288882603706978,1
-0.0038531394324907717,-1.973323618723488,1
0.766850782644248,0.13705569473559637,1
-1.599548885188686,-1.2184736687003546,1
0.8504890394267727,0.21674644815604413,1
1.9253531855945252,-0.5904839919897443,1
-0.14811537094465585,-3.898577305601889,1
0.3204067393993276,-6.256439242032271,1
0.6614338691501457,0.8396784996123352,1
-0.9522040733670034,-7.024534216076838,1
0.5695556820137876,6.37192869626124,1
-1.0322575547550028,5.291659672459976,1
-0.5208856347442513,0.06102150487499695,1
-1.179993455514818,3.9077391339381147,1
-1.2989056256337814,-2.3298124442047916,1
0.5134197082954655,-5.267314538074601,1
-0.9079528885277703,-1.5074176952091511,1
0.27749364462879833,-1.6900664997920436,1
0.5583794336426662,-3.513375293121785,1
0.23851663653604285,2.379298695960482,1
0.7445099266541316,-2.7897813886250225,1
-0.6798682890697471,-1.9388144723847112,1
0.07623760096901684,-1.120262817537387,1
-1.4776897491257575,8.416936229394794,1
-1.106743665360139,2.7446933437323073,1
0.6675650228952285,-0.3513167762534824,1
0.7424931758644735,-2.540968805125136,1
-1.1217312810039388,1.6282716230665955,1
-0.23288295715333546,3.9992380819006943,1
1.2478895254382876,3.132692872745521,1
0.8197775441937095,3.41494333704324,1
-1.477819564354453,2.873007888554767,1
-0.8549450727858914,1.671542374140283,1
0.5251511450535504,1.748342524822375,1
-0.11283788368751228,4.062587820324946,1
0.5898834302023583,-3.0450162761798842,1
1.3115247809400632,0.3839410182132871,1
1.1515427594768377,9.669868399108436,1
-0.864846010545056,-0.5083733345266632,1
-0.9386872181964661,-1.2675874216952585,1
-0.7118580299051642,-7.194407111730977,1
-1.2676051111341566,3.1436833641362636,1
-2.8446691948025045,0.3739342402025615,1
0.6457022407798793,-5.189865269843185,1
1.1204076356777972,2.555427582903775,1
1.8369197048424832,-3.2779767726460736,2
-1.1861994317691988,0.927910556924848,2
0.7981882203338366,-4.299858149463815,2
0.8724159849521779,-3.4029139710555953,2
-1.6568457423703167,3.30214189443138,2
0.8716615281431952,-0.08861496360205634,2
1.0679724039372072,-2.5100281715957844,2
-0.1495828257914342,2.2938701684476666,2
-0.11765316007431348,-1.6922631326427866,2
0.41593994556725294,-0.24838412077503846,2
-0.045671664373946375,-2.294044620429743,2
1.2581235723419595,-2.0537834119008087,2
-1.190777595204129,3.406653882539671,2
-0.6735718850407107,1.3754011035179081,2
-0.14003019810479997,-0.37074229528487423,2
1.0364889084349844,-2.5598112315841552,2
0.0024064374893905238,1.320617372033746,2
-1.6632669903028747,3.645722716890747,2
-0.1801861669262636,1.3294516954956668,2
0.4581459630349231,0.6250084468907361,2
1.335560080554993,-3.419671600607579,2
-1.2077728900764153,0.356679950523318,2
0.015947939414743654,-1.7818465583082044,2
-3.222609241476201,8.730350771682444,2
0.3233864589985431,0.20203729024827866,2
-1.0385625782915922,3.541398026981594,2
2.501122545622737,-5.8882670135790685,2
-1.9232978243615928,2.3352807101944437,2
0.49081939448218365,-0.6864666330663898,2
1.261719586963796,-1.6542632860590163,2
-0.27457675985997665,1.161043160155228,2
0.4173348054092196,-5.3790834948203,2
-1.9447925445444953,2.219176103796216,2
0.8416733396865894,-1.9060066821032373,2
-1.0922593284512714,1.6105290501164924,2
-1.5262051183260759,2.505056531615107,2
1.0109213162544346,-1.2314390873493737,2
0.4373615721580401,-0.14464228983109195,2
3.2746187888892533,-7.097646364461792,2
-0.8714449277317076,-0.16481172199619576,2
0.31231737844109936,-1.4506862676067596,2
-1.6952434839088804,5.5533981341857315,2
-2.2169831733051346,3.5930936265172173,2
-0.45981113063371487,2.8356093242280633,2
0.7376762908163715,-2.6322221870242695,2
2.0289927133188463,-2.9233986587601377,2
1.6377296813526607,-4.96221014529672,2
